Order_ID,Order_Date,Day_of_Week,Month,Customer_ID,Menu_Item,Category,Quantity_Sold,Unit_Price,Total_Sales,Inventory_Stock,Inventory_Used,Food_Waste,Customer_Rating,Review,Sentiment,Payment_Method,Branch
949,2025-04-04,Friday,4,1975,Sandwich,Fast Food,6,220,1320,25,6,19,5,Loved the food,Positive,Card,Mirpur
950,2025-11-22,Saturday,11,1649,Pizza,Fast Food,5,550,2750,23,5,18,2,Average taste,Neutral,Cash,Uttara
951,2025-02-17,Monday,2,1951,Biryani,Main Course,1,320,320,8,1,7,5,Acceptable,Neutral,Cash,Banani
952,2025-12-13,Saturday,12,1714,Noodles,Main Course,3,260,780,23,3,20,2,Amazing quality,Positive,Nagad,Dhanmondi
953,2025-11-12,Wednesday,11,1250,Fried Rice,Main Course,1,280,280,19,1,18,2,Service was normal,Neutral,Nagad,Uttara
954,2025-12-12,Friday,12,1526,Noodles,Main Course,4,260,1040,14,4,10,4,Very tasty and fresh,Positive,Cash,Banani
955,2025-09-11,Thursday,9,1935,Juice,Beverage,3,150,450,19,3,16,3,Too salty,Negative,Cash,Mirpur
956,2025-06-03,Tuesday,6,1403,Sandwich,Fast Food,5,220,1100,18,5,13,3,Amazing quality,Positive,Bkash,Dhanmondi
957,2025-08-26,Tuesday,8,1471,Ice Cream,Dessert,8,120,960,14,8,6,4,Amazing quality,Positive,Bkash,Mirpur
958,2025-02-24,Monday,2,1103,Burger,Fast Food,6,250,1500,16,6,10,5,Excellent food and fast service,Positive,Nagad,Uttara
959,2025-02-13,Thursday,2,1007,Noodles,Main Course,3,260,780,21,3,18,3,Highly recommended,Positive,Bkash,Uttara
960,2025-08-29,Friday,8,1549,Juice,Beverage,6,150,900,20,6,14,4,Very tasty and fresh,Positive,Cash,Banani
961,2025-12-03,Wednesday,12,1005,Sandwich,Fast Food,3,220,660,12,3,9,4,Highly recommended,Positive,Card,Dhanmondi
962,2025-04-08,Tuesday,4,1922,Pasta,Main Course,1,350,350,10,1,9,2,Loved the food,Positive,Card,Uttara
963,2025-09-03,Wednesday,9,1819,Pasta,Main Course,2,350,700,20,2,18,3,Highly recommended,Positive,Bkash,Banani
964,2025-09-14,Sunday,9,1129,Juice,Beverage,3,150,450,11,3,8,3,Food was cold,Negative,Bkash,Dhanmondi
965,2025-12-17,Wednesday,12,1755,Fried Rice,Main Course,1,280,280,16,1,15,2,Amazing quality,Positive,Nagad,Banani
966,2025-05-29,Thursday,5,1632,Pasta,Main Course,8,350,2800,15,8,7,3,It was okay,Neutral,Card,Uttara
967,2025-05-24,Saturday,5,1203,Pizza,Fast Food,5,550,2750,17,5,12,5,Nothing special,Neutral,Cash,Uttara
968,2025-04-07,Monday,4,1039,Ice Cream,Dessert,3,120,360,15,3,12,4,Highly recommended,Positive,Card,Uttara
969,2025-08-07,Thursday,8,1417,Burger,Fast Food,4,250,1000,11,4,7,4,Not worth the price,Negative,Card,Uttara
970,2025-06-22,Sunday,6,1311,Juice,Beverage,8,150,1200,14,8,6,2,Excellent food and fast service,Positive,Bkash,Mirpur
971,2025-05-24,Saturday,5,1186,Coffee,Beverage,7,180,1260,19,7,12,2,Excellent food and fast service,Positive,Cash,Dhanmondi
972,2025-12-05,Friday,12,1103,Coffee,Beverage,4,180,720,18,4,14,5,Amazing quality,Positive,Card,Mirpur
973,2025-09-09,Tuesday,9,1699,Coffee,Beverage,6,180,1080,20,6,14,3,Excellent food and fast service,Positive,Bkash,Mirpur
974,2025-07-05,Saturday,7,1598,Ice Cream,Dessert,6,120,720,18,6,12,5,It was okay,Neutral,Cash,Dhanmondi
975,2025-03-08,Saturday,3,1197,Ice Cream,Dessert,2,120,240,8,2,6,5,Very tasty and fresh,Positive,Cash,Dhanmondi
976,2025-10-07,Tuesday,10,1546,Ice Cream,Dessert,6,120,720,20,6,14,3,It was okay,Neutral,Cash,Uttara
977,2025-04-09,Wednesday,4,1644,Juice,Beverage,5,150,750,21,5,16,2,Not worth the price,Negative,Nagad,Dhanmondi
978,2025-09-05,Friday,9,1296,Juice,Beverage,1,150,150,11,1,10,2,Very tasty and fresh,Positive,Cash,Uttara
979,2025-07-23,Wednesday,7,1393,Sandwich,Fast Food,2,220,440,12,2,10,5,Amazing quality,Positive,Nagad,Mirpur
980,2025-04-16,Wednesday,4,1713,Biryani,Main Course,1,320,320,11,1,10,2,Amazing quality,Positive,Nagad,Mirpur
981,2025-06-05,Thursday,6,1229,Fried Rice,Main Course,5,280,1400,18,5,13,2,Very tasty and fresh,Positive,Card,Mirpur
982,2025-01-21,Tuesday,1,1657,Biryani,Main Course,5,320,1600,14,5,9,3,Excellent food and fast service,Positive,Card,Dhanmondi
983,2025-01-01,Wednesday,1,1270,Coffee,Beverage,6,180,1080,21,6,15,3,Amazing quality,Positive,Nagad,Mirpur
984,2025-06-16,Monday,6,1180,Burger,Fast Food,1,250,250,17,1,16,4,Loved the food,Positive,Cash,Dhanmondi
985,2025-12-19,Friday,12,1332,Juice,Beverage,5,150,750,16,5,11,4,Delivery was late,Negative,Card,Banani
986,2025-03-21,Friday,3,1095,Sandwich,Fast Food,4,220,880,22,4,18,5,Highly recommended,Positive,Card,Banani
987,2025-04-05,Saturday,4,1663,Biryani,Main Course,4,320,1280,24,4,20,4,Delivery was late,Negative,Cash,Mirpur
988,2025-03-25,Tuesday,3,1436,Biryani,Main Course,7,320,2240,18,7,11,3,Excellent food and fast service,Positive,Nagad,Banani
989,2025-02-21,Friday,2,1393,Noodles,Main Course,3,260,780,8,3,5,2,Nothing special,Neutral,Cash,Dhanmondi
990,2025-11-26,Wednesday,11,1146,Burger,Fast Food,3,250,750,15,3,12,2,Service was normal,Neutral,Cash,Dhanmondi
991,2025-10-05,Sunday,10,1913,Coffee,Beverage,2,180,360,13,2,11,5,Amazing quality,Positive,Card,Mirpur
992,2025-06-19,Thursday,6,1642,Sandwich,Fast Food,3,220,660,15,3,12,2,Loved the food,Positive,Cash,Dhanmondi
993,2025-02-22,Saturday,2,1145,Noodles,Main Course,5,260,1300,13,5,8,2,Highly recommended,Positive,Card,Dhanmondi
994,2025-04-27,Sunday,4,1231,Juice,Beverage,7,150,1050,16,7,9,5,Loved the food,Positive,Cash,Banani
995,2025-03-28,Friday,3,1365,Pizza,Fast Food,4,550,2200,12,4,8,2,Too salty,Negative,Bkash,Dhanmondi
996,2025-07-04,Friday,7,1342,Pizza,Fast Food,1,550,550,10,1,9,3,Amazing quality,Positive,Nagad,Uttara
997,2025-12-08,Monday,12,1938,Pasta,Main Course,5,350,1750,21,5,16,5,Too salty,Negative,Bkash,Mirpur
998,2025-12-31,Wednesday,12,1327,Pizza,Fast Food,1,550,550,10,1,9,3,It was okay,Neutral,Nagad,Banani
999,2025-09-02,Tuesday,9,1148,Pizza,Fast Food,2,550,1100,20,2,18,2,Too salty,Negative,Bkash,Uttara
1000,2025-04-04,Friday,4,1710,Juice,Beverage,6,150,900,21,6,15,5,Highly recommended,Positive,Bkash,Uttara
1001,2025-12-01,Monday,12,1546,Fried Rice,Main Course,7,280,1960,25,7,18,5,Amazing quality,Positive,Card,Banani
1002,2025-02-12,Wednesday,2,1370,Ice Cream,Dessert,7,120,840,19,7,12,2,It was okay,Neutral,Card,Dhanmondi
1003,2025-07-05,Saturday,7,1933,Noodles,Main Course,8,260,2080,17,8,9,4,Food was cold,Negative,Bkash,Uttara
1004,2025-05-31,Saturday,5,1057,Sandwich,Fast Food,3,220,660,21,3,18,3,Very tasty and fresh,Positive,Cash,Uttara
1005,2025-07-13,Sunday,7,1678,Burger,Fast Food,7,250,1750,23,7,16,2,Excellent food and fast service,Positive,Nagad,Uttara
1006,2025-01-16,Thursday,1,1012,Biryani,Main Course,6,320,1920,15,6,9,5,Excellent food and fast service,Positive,Card,Uttara
1007,2025-08-29,Friday,8,1454,Biryani,Main Course,5,320,1600,25,5,20,2,Loved the food,Positive,Bkash,Dhanmondi
1008,2025-03-21,Friday,3,1405,Burger,Fast Food,1,250,250,11,1,10,5,Excellent food and fast service,Positive,Nagad,Mirpur
1009,2025-10-20,Monday,10,1278,Noodles,Main Course,5,260,1300,17,5,12,2,Very tasty and fresh,Positive,Nagad,Uttara
1010,2025-04-19,Saturday,4,1619,Juice,Beverage,1,150,150,13,1,12,2,Amazing quality,Positive,Nagad,Banani
1011,2025-06-10,Tuesday,6,1662,Juice,Beverage,7,150,1050,17,7,10,5,Loved the food,Positive,Card,Mirpur
1012,2025-02-25,Tuesday,2,1028,Pizza,Fast Food,2,550,1100,18,2,16,3,Service was normal,Neutral,Bkash,Uttara
1013,2025-10-05,Sunday,10,1192,Pizza,Fast Food,2,550,1100,13,2,11,3,Loved the food,Positive,Cash,Uttara
1014,2025-05-18,Sunday,5,1095,Pizza,Fast Food,1,550,550,21,1,20,4,Loved the food,Positive,Cash,Mirpur
1015,2025-05-25,Sunday,5,1997,Juice,Beverage,4,150,600,19,4,15,3,Service was normal,Neutral,Cash,Mirpur
1016,2025-07-28,Monday,7,1488,Noodles,Main Course,2,260,520,11,2,9,2,Highly recommended,Positive,Bkash,Uttara
1017,2025-03-19,Wednesday,3,1905,Sandwich,Fast Food,2,220,440,9,2,7,3,Delivery was late,Negative,Card,Uttara
1018,2025-09-14,Sunday,9,1297,Noodles,Main Course,6,260,1560,25,6,19,4,Service was normal,Neutral,Nagad,Dhanmondi
1019,2025-12-31,Wednesday,12,1076,Juice,Beverage,4,150,600,15,4,11,3,Bad experience,Negative,Nagad,Dhanmondi
1020,2025-01-08,Wednesday,1,1321,Biryani,Main Course,5,320,1600,12,5,7,3,Highly recommended,Positive,Bkash,Uttara
1021,2025-02-04,Tuesday,2,1727,Pasta,Main Course,6,350,2100,22,6,16,5,Very tasty and fresh,Positive,Bkash,Banani
1022,2025-05-12,Monday,5,1040,Sandwich,Fast Food,3,220,660,11,3,8,4,Not worth the price,Negative,Bkash,Banani
1023,2025-07-29,Tuesday,7,1974,Ice Cream,Dessert,3,120,360,22,3,19,4,Amazing quality,Positive,Bkash,Dhanmondi
1024,2025-12-16,Tuesday,12,1635,Juice,Beverage,8,150,1200,21,8,13,2,Food was cold,Negative,Card,Dhanmondi
1025,2025-03-21,Friday,3,1874,Pizza,Fast Food,5,550,2750,22,5,17,2,Highly recommended,Positive,Card,Banani
1026,2025-08-25,Monday,8,1921,Pizza,Fast Food,6,550,3300,25,6,19,5,Amazing quality,Positive,Cash,Dhanmondi
1027,2025-04-03,Thursday,4,1066,Pizza,Fast Food,7,550,3850,25,7,18,4,Loved the food,Positive,Bkash,Banani
1028,2025-04-19,Saturday,4,1159,Sandwich,Fast Food,2,220,440,15,2,13,5,Amazing quality,Positive,Card,Uttara
1029,2025-06-13,Friday,6,1808,Ice Cream,Dessert,1,120,120,18,1,17,5,Loved the food,Positive,Nagad,Uttara
1030,2025-01-28,Tuesday,1,1085,Fried Rice,Main Course,1,280,280,19,1,18,3,Very tasty and fresh,Positive,Cash,Mirpur
1031,2025-07-27,Sunday,7,1219,Pizza,Fast Food,5,550,2750,24,5,19,4,Bad experience,Negative,Card,Dhanmondi
1032,2025-02-17,Monday,2,1964,Juice,Beverage,6,150,900,20,6,14,5,Loved the food,Positive,Nagad,Banani
1033,2025-10-02,Thursday,10,1398,Biryani,Main Course,7,320,2240,23,7,16,2,Bad experience,Negative,Card,Dhanmondi
1034,2025-12-08,Monday,12,1014,Ice Cream,Dessert,3,120,360,18,3,15,3,Service was normal,Neutral,Nagad,Uttara
1035,2025-09-13,Saturday,9,1461,Coffee,Beverage,2,180,360,20,2,18,3,Excellent food and fast service,Positive,Nagad,Dhanmondi
1036,2025-01-19,Sunday,1,1615,Fried Rice,Main Course,4,280,1120,22,4,18,5,It was okay,Neutral,Card,Mirpur
1037,2025-04-18,Friday,4,1309,Fried Rice,Main Course,1,280,280,17,1,16,4,Food was cold,Negative,Cash,Banani
1038,2025-11-29,Saturday,11,1436,Sandwich,Fast Food,7,220,1540,25,7,18,4,Amazing quality,Positive,Cash,Uttara
1039,2025-08-23,Saturday,8,1555,Juice,Beverage,6,150,900,16,6,10,5,Very tasty and fresh,Positive,Nagad,Mirpur
1040,2025-12-04,Thursday,12,1091,Juice,Beverage,5,150,750,13,5,8,2,Food was cold,Negative,Nagad,Dhanmondi
1041,2025-09-12,Friday,9,1683,Ice Cream,Dessert,2,120,240,21,2,19,4,Excellent food and fast service,Positive,Nagad,Uttara
1042,2025-04-25,Friday,4,1973,Sandwich,Fast Food,7,220,1540,15,7,8,2,Highly recommended,Positive,Bkash,Banani
1043,2025-07-31,Thursday,7,1290,Juice,Beverage,1,150,150,17,1,16,4,Acceptable,Neutral,Bkash,Mirpur
1044,2025-08-01,Friday,8,1157,Fried Rice,Main Course,1,280,280,19,1,18,4,Excellent food and fast service,Positive,Bkash,Mirpur
1045,2025-03-29,Saturday,3,1197,Ice Cream,Dessert,7,120,840,19,7,12,5,Highly recommended,Positive,Cash,Banani
1046,2025-03-07,Friday,3,1162,Juice,Beverage,3,150,450,20,3,17,5,Bad experience,Negative,Card,Dhanmondi
1047,2025-12-30,Tuesday,12,1857,Biryani,Main Course,2,320,640,19,2,17,3,Too salty,Negative,Bkash,Uttara
1048,2025-02-17,Monday,2,1156,Pizza,Fast Food,1,550,550,19,1,18,2,Amazing quality,Positive,Cash,Banani
1049,2025-01-13,Monday,1,1304,Biryani,Main Course,8,320,2560,24,8,16,3,Very tasty and fresh,Positive,Card,Banani
1050,2025-05-14,Wednesday,5,1653,Burger,Fast Food,5,250,1250,12,5,7,2,Food was cold,Negative,Cash,Banani
1051,2025-11-02,Sunday,11,1095,Pizza,Fast Food,2,550,1100,11,2,9,2,Very tasty and fresh,Positive,Nagad,Mirpur
1052,2025-04-17,Thursday,4,1075,Juice,Beverage,2,150,300,22,2,20,5,Nothing special,Neutral,Cash,Uttara
1053,2025-12-18,Thursday,12,1827,Juice,Beverage,7,150,1050,22,7,15,3,Nothing special,Neutral,Card,Mirpur
1054,2025-01-06,Monday,1,1495,Biryani,Main Course,1,320,320,9,1,8,2,Too salty,Negative,Card,Mirpur
1055,2025-03-04,Tuesday,3,1221,Fried Rice,Main Course,1,280,280,6,1,5,4,Very tasty and fresh,Positive,Cash,Uttara
1056,2025-01-16,Thursday,1,1274,Coffee,Beverage,3,180,540,15,3,12,4,Very tasty and fresh,Positive,Nagad,Uttara
1057,2025-02-17,Monday,2,1446,Coffee,Beverage,5,180,900,24,5,19,5,Nothing special,Neutral,Card,Mirpur
1058,2025-03-30,Sunday,3,1319,Fried Rice,Main Course,5,280,1400,22,5,17,3,Amazing quality,Positive,Card,Banani
1059,2025-08-10,Sunday,8,1110,Sandwich,Fast Food,7,220,1540,20,7,13,5,Bad experience,Negative,Nagad,Uttara
1060,2025-10-18,Saturday,10,1981,Coffee,Beverage,6,180,1080,13,6,7,4,Excellent food and fast service,Positive,Nagad,Mirpur
1061,2025-11-06,Thursday,11,1828,Noodles,Main Course,6,260,1560,23,6,17,4,Very tasty and fresh,Positive,Nagad,Uttara
1062,2025-07-03,Thursday,7,1148,Fried Rice,Main Course,2,280,560,13,2,11,4,Service was normal,Neutral,Cash,Dhanmondi
1063,2025-06-13,Friday,6,1920,Burger,Fast Food,6,250,1500,17,6,11,3,Loved the food,Positive,Cash,Banani
1064,2025-05-26,Monday,5,1733,Ice Cream,Dessert,4,120,480,15,4,11,2,Loved the food,Positive,Nagad,Banani
1065,2025-06-12,Thursday,6,1510,Coffee,Beverage,4,180,720,15,4,11,2,Highly recommended,Positive,Bkash,Banani
1066,2025-03-03,Monday,3,1392,Pizza,Fast Food,8,550,4400,18,8,10,3,Acceptable,Neutral,Cash,Mirpur
1067,2025-01-10,Friday,1,1037,Ice Cream,Dessert,1,120,120,20,1,19,2,Highly recommended,Positive,Bkash,Dhanmondi
1068,2025-02-05,Wednesday,2,1324,Sandwich,Fast Food,2,220,440,20,2,18,4,Service was normal,Neutral,Nagad,Dhanmondi
1069,2025-10-12,Sunday,10,1505,Coffee,Beverage,8,180,1440,14,8,6,2,Highly recommended,Positive,Bkash,Dhanmondi
1070,2025-01-15,Wednesday,1,1882,Fried Rice,Main Course,1,280,280,6,1,5,5,Loved the food,Positive,Card,Uttara
1071,2025-02-15,Saturday,2,1265,Fried Rice,Main Course,6,280,1680,11,6,5,2,Food was cold,Negative,Cash,Dhanmondi
1072,2025-06-05,Thursday,6,1276,Pizza,Fast Food,5,550,2750,20,5,15,3,Nothing special,Neutral,Card,Banani
1073,2025-03-03,Monday,3,1652,Biryani,Main Course,6,320,1920,15,6,9,5,Nothing special,Neutral,Cash,Uttara
1074,2025-10-23,Thursday,10,1231,Sandwich,Fast Food,8,220,1760,21,8,13,2,Highly recommended,Positive,Bkash,Mirpur
1075,2025-12-31,Wednesday,12,1711,Pizza,Fast Food,6,550,3300,18,6,12,2,It was okay,Neutral,Cash,Banani
1076,2025-01-31,Friday,1,1192,Fried Rice,Main Course,1,280,280,12,1,11,5,Highly recommended,Positive,Cash,Mirpur
1077,2025-04-17,Thursday,4,1868,Ice Cream,Dessert,6,120,720,20,6,14,2,It was okay,Neutral,Card,Uttara
1078,2025-07-06,Sunday,7,1070,Juice,Beverage,8,150,1200,19,8,11,4,It was okay,Neutral,Nagad,Uttara
1079,2025-12-18,Thursday,12,1762,Pasta,Main Course,2,350,700,11,2,9,2,Excellent food and fast service,Positive,Card,Dhanmondi
1080,2025-08-24,Sunday,8,1463,Biryani,Main Course,5,320,1600,10,5,5,4,Amazing quality,Positive,Bkash,Dhanmondi
1081,2025-10-09,Thursday,10,1514,Pizza,Fast Food,6,550,3300,24,6,18,5,Highly recommended,Positive,Bkash,Dhanmondi
1082,2025-08-14,Thursday,8,1749,Pasta,Main Course,6,350,2100,14,6,8,5,Highly recommended,Positive,Card,Mirpur
1083,2025-04-07,Monday,4,1531,Juice,Beverage,3,150,450,16,3,13,5,Highly recommended,Positive,Cash,Dhanmondi
1084,2025-11-27,Thursday,11,1589,Fried Rice,Main Course,2,280,560,14,2,12,4,Excellent food and fast service,Positive,Card,Dhanmondi
1085,2025-09-30,Tuesday,9,1401,Pizza,Fast Food,5,550,2750,17,5,12,5,Not worth the price,Negative,Cash,Uttara
1086,2025-12-21,Sunday,12,1355,Pasta,Main Course,8,350,2800,19,8,11,4,Very tasty and fresh,Positive,Bkash,Dhanmondi
1087,2025-02-18,Tuesday,2,1174,Biryani,Main Course,8,320,2560,22,8,14,4,Delivery was late,Negative,Cash,Uttara
1088,2025-04-06,Sunday,4,1438,Coffee,Beverage,8,180,1440,17,8,9,4,Not worth the price,Negative,Cash,Uttara
1089,2025-05-16,Friday,5,1597,Pizza,Fast Food,3,550,1650,8,3,5,2,Highly recommended,Positive,Nagad,Uttara
1090,2025-08-30,Saturday,8,1855,Pizza,Fast Food,1,550,550,6,1,5,3,Loved the food,Positive,Card,Uttara
1091,2025-02-18,Tuesday,2,1558,Pizza,Fast Food,5,550,2750,20,5,15,4,Loved the food,Positive,Nagad,Mirpur
1092,2025-07-06,Sunday,7,1912,Sandwich,Fast Food,1,220,220,17,1,16,5,Loved the food,Positive,Cash,Mirpur
1093,2025-12-18,Thursday,12,1675,Noodles,Main Course,1,260,260,10,1,9,3,Delivery was late,Negative,Bkash,Banani
1094,2025-01-16,Thursday,1,1198,Fried Rice,Main Course,7,280,1960,23,7,16,5,Excellent food and fast service,Positive,Cash,Mirpur
1095,2025-11-17,Monday,11,1909,Noodles,Main Course,8,260,2080,18,8,10,4,Loved the food,Positive,Nagad,Banani
1096,2025-05-22,Thursday,5,1854,Pasta,Main Course,4,350,1400,10,4,6,2,Loved the food,Positive,Nagad,Banani
1097,2025-10-18,Saturday,10,1949,Coffee,Beverage,5,180,900,13,5,8,3,Not worth the price,Negative,Nagad,Uttara
1098,2025-09-25,Thursday,9,1818,Pasta,Main Course,3,350,1050,17,3,14,4,Excellent food and fast service,Positive,Cash,Banani
1099,2025-01-21,Tuesday,1,1005,Fried Rice,Main Course,5,280,1400,13,5,8,5,Loved the food,Positive,Bkash,Dhanmondi
1100,2025-01-26,Sunday,1,1681,Pasta,Main Course,3,350,1050,19,3,16,3,Bad experience,Negative,Cash,Mirpur
1101,2025-03-15,Saturday,3,1484,Fried Rice,Main Course,7,280,1960,14,7,7,4,Excellent food and fast service,Positive,Card,Banani
1102,2025-08-05,Tuesday,8,1318,Juice,Beverage,2,150,300,15,2,13,3,Bad experience,Negative,Nagad,Mirpur
1103,2025-10-24,Friday,10,1204,Biryani,Main Course,4,320,1280,17,4,13,4,Amazing quality,Positive,Bkash,Dhanmondi
1104,2025-06-02,Monday,6,1098,Ice Cream,Dessert,8,120,960,18,8,10,3,Highly recommended,Positive,Nagad,Mirpur
1105,2025-09-15,Monday,9,1984,Coffee,Beverage,8,180,1440,24,8,16,5,Highly recommended,Positive,Nagad,Dhanmondi
1106,2025-10-14,Tuesday,10,1928,Burger,Fast Food,7,250,1750,14,7,7,4,Acceptable,Neutral,Card,Mirpur
1107,2025-03-07,Friday,3,1128,Ice Cream,Dessert,5,120,600,11,5,6,5,Nothing special,Neutral,Cash,Banani
1108,2025-09-23,Tuesday,9,1341,Sandwich,Fast Food,1,220,220,8,1,7,2,Excellent food and fast service,Positive,Bkash,Banani
1109,2025-12-20,Saturday,12,1757,Coffee,Beverage,1,180,180,9,1,8,2,Acceptable,Neutral,Card,Uttara
1110,2025-10-15,Wednesday,10,1308,Sandwich,Fast Food,3,220,660,15,3,12,4,Delivery was late,Negative,Cash,Banani
1111,2025-11-16,Sunday,11,1901,Fried Rice,Main Course,2,280,560,9,2,7,2,Amazing quality,Positive,Cash,Uttara
1112,2025-04-15,Tuesday,4,1400,Pizza,Fast Food,8,550,4400,13,8,5,2,Not worth the price,Negative,Cash,Mirpur
1113,2025-07-27,Sunday,7,1266,Sandwich,Fast Food,3,220,660,15,3,12,5,Bad experience,Negative,Cash,Banani
1114,2025-03-16,Sunday,3,1174,Burger,Fast Food,3,250,750,12,3,9,3,Delivery was late,Negative,Nagad,Banani
1115,2025-05-29,Thursday,5,1400,Pasta,Main Course,2,350,700,22,2,20,5,Loved the food,Positive,Cash,Banani
1116,2025-08-02,Saturday,8,1577,Juice,Beverage,3,150,450,8,3,5,5,Excellent food and fast service,Positive,Cash,Mirpur
1117,2025-01-18,Saturday,1,1985,Ice Cream,Dessert,8,120,960,14,8,6,3,Too salty,Negative,Nagad,Banani
1118,2025-05-22,Thursday,5,1215,Burger,Fast Food,3,250,750,19,3,16,4,Amazing quality,Positive,Nagad,Dhanmondi
1119,2025-03-31,Monday,3,1285,Biryani,Main Course,6,320,1920,21,6,15,4,Very tasty and fresh,Positive,Nagad,Dhanmondi
1120,2025-11-27,Thursday,11,1589,Sandwich,Fast Food,7,220,1540,27,7,20,4,It was okay,Neutral,Card,Mirpur
1121,2025-10-29,Wednesday,10,1872,Ice Cream,Dessert,6,120,720,23,6,17,3,Excellent food and fast service,Positive,Card,Dhanmondi
1122,2025-12-07,Sunday,12,1790,Pizza,Fast Food,8,550,4400,28,8,20,3,Very tasty and fresh,Positive,Cash,Uttara
1123,2025-07-16,Wednesday,7,1038,Juice,Beverage,2,150,300,8,2,6,2,Average taste,Neutral,Nagad,Mirpur
1124,2025-11-07,Friday,11,1386,Burger,Fast Food,3,250,750,18,3,15,3,Highly recommended,Positive,Card,Uttara
1125,2025-05-10,Saturday,5,1444,Sandwich,Fast Food,8,220,1760,22,8,14,3,Very tasty and fresh,Positive,Cash,Dhanmondi
1126,2025-11-19,Wednesday,11,1368,Pizza,Fast Food,4,550,2200,10,4,6,5,Food was cold,Negative,Cash,Mirpur
1127,2025-04-05,Saturday,4,1847,Noodles,Main Course,8,260,2080,19,8,11,5,Bad experience,Negative,Bkash,Mirpur
1128,2025-11-13,Thursday,11,1894,Noodles,Main Course,3,260,780,10,3,7,2,Highly recommended,Positive,Cash,Uttara
1129,2025-09-22,Monday,9,1615,Pasta,Main Course,2,350,700,10,2,8,4,Excellent food and fast service,Positive,Cash,Uttara
1130,2025-05-29,Thursday,5,1991,Pasta,Main Course,7,350,2450,23,7,16,4,Very tasty and fresh,Positive,Cash,Uttara
1131,2025-09-23,Tuesday,9,1714,Ice Cream,Dessert,5,120,600,22,5,17,2,Acceptable,Neutral,Nagad,Mirpur
1132,2025-12-01,Monday,12,1342,Burger,Fast Food,1,250,250,16,1,15,2,Very tasty and fresh,Positive,Card,Uttara
1133,2025-10-08,Wednesday,10,1926,Coffee,Beverage,1,180,180,13,1,12,2,Amazing quality,Positive,Bkash,Dhanmondi
1134,2025-08-02,Saturday,8,1740,Ice Cream,Dessert,2,120,240,22,2,20,2,Too salty,Negative,Cash,Dhanmondi
1135,2025-09-12,Friday,9,1800,Noodles,Main Course,4,260,1040,20,4,16,3,Loved the food,Positive,Cash,Dhanmondi
1136,2025-01-14,Tuesday,1,1396,Fried Rice,Main Course,7,280,1960,12,7,5,5,Excellent food and fast service,Positive,Card,Banani
1137,2025-12-26,Friday,12,1925,Juice,Beverage,3,150,450,11,3,8,4,Amazing quality,Positive,Bkash,Uttara
1138,2025-06-25,Wednesday,6,1010,Juice,Beverage,1,150,150,13,1,12,3,Amazing quality,Positive,Nagad,Dhanmondi
1139,2025-01-08,Wednesday,1,1184,Fried Rice,Main Course,1,280,280,8,1,7,4,Highly recommended,Positive,Cash,Mirpur
1140,2025-06-29,Sunday,6,1490,Ice Cream,Dessert,4,120,480,18,4,14,2,Highly recommended,Positive,Cash,Dhanmondi
1141,2025-05-09,Friday,5,1919,Noodles,Main Course,4,260,1040,24,4,20,3,Service was normal,Neutral,Nagad,Mirpur
1142,2025-07-07,Monday,7,1326,Noodles,Main Course,5,260,1300,17,5,12,2,Loved the food,Positive,Cash,Mirpur
1143,2025-07-30,Wednesday,7,1861,Ice Cream,Dessert,8,120,960,21,8,13,3,Very tasty and fresh,Positive,Bkash,Uttara
1144,2025-03-04,Tuesday,3,1665,Coffee,Beverage,3,180,540,9,3,6,5,Not worth the price,Negative,Cash,Dhanmondi
